"Selection","View","Channel","Start_DateTime_ISO8601","End_DateTime_ISO8601","Low.Freq..Hz.","High.Freq..Hz.","Species","Detection_Confidence"
118,"Spectrogram 1",1,"2009-04-01T01:45:04-05:00","2009-04-01T01:45:06-05:00",79.9,190.1,"RIWH","Detected"
119,"Spectrogram 1",1,"2009-04-01T01:46:25-05:00","2009-04-01T01:46:27-05:00",79.9,190.1,"RIWH","Possibly_Detected"
120,"Spectrogram 1",1,"2009-04-01T01:47:44-05:00","2009-04-01T01:47:46-05:00",66.1,201.1,"RIWH","Detected"
121,"Spectrogram 1",1,"2009-04-01T01:48:28-05:00","2009-04-01T01:48:30-05:00",82.6,209.4,"RIWH","Possibly_Detected"
122,"Spectrogram 1",1,"2009-04-01T01:49:01-05:00","2009-04-01T01:49:04-05:00",60.6,239.7,"RIWH","Detected"
123,"Spectrogram 1",1,"2009-04-01T01:49:04-05:00","2009-04-01T01:49:06-05:00",110.2,184.6,"RIWH","Detected"
124,"Spectrogram 1",1,"2009-04-01T01:49:58-05:00","2009-04-01T01:50:00-05:00",66.1,168,"RIWH","Detected"
125,"Spectrogram 1",1,"2009-04-01T01:50:01-05:00","2009-04-01T01:50:03-05:00",124,212.1,"RIWH","Possibly_Detected"
126,"Spectrogram 1",1,"2009-04-01T01:50:16-05:00","2009-04-01T01:50:19-05:00",66.1,173.6,"RIWH","Detected"
127,"Spectrogram 1",1,"2009-04-01T01:50:25-05:00","2009-04-01T01:50:27-05:00",49.6,184.6,"RIWH","Possibly_Detected"
128,"Spectrogram 1",1,"2009-04-01T01:50:51-05:00","2009-04-01T01:50:53-05:00",57.9,170.8,"RIWH","Detected"
129,"Spectrogram 1",1,"2009-04-01T01:50:58-05:00","2009-04-01T01:51:00-05:00",63.4,132.2,"RIWH","Possibly_Detected"
130,"Spectrogram 1",1,"2009-04-01T01:51:13-05:00","2009-04-01T01:51:15-05:00",68.9,157,"RIWH","Detected"
131,"Spectrogram 1",1,"2009-04-01T01:51:22-05:00","2009-04-01T01:51:25-05:00",57.9,184.6,"RIWH","Detected"
132,"Spectrogram 1",1,"2009-04-01T01:51:26-05:00","2009-04-01T01:51:27-05:00",121.2,214.9,"RIWH","Detected"
133,"Spectrogram 1",1,"2009-04-01T01:51:37-05:00","2009-04-01T01:51:39-05:00",82.6,157,"RIWH","Detected"
134,"Spectrogram 1",1,"2009-04-01T01:52:49-05:00","2009-04-01T01:52:52-05:00",82.6,154.3,"RIWH","Possibly_Detected"
135,"Spectrogram 1",1,"2009-04-01T01:53:18-05:00","2009-04-01T01:53:21-05:00",79.9,212.1,"RIWH","Detected"
136,"Spectrogram 1",1,"2009-04-01T01:54:00-05:00","2009-04-01T01:54:02-05:00",82.6,157,"RIWH","Detected"
137,"Spectrogram 1",1,"2009-04-01T01:54:34-05:00","2009-04-01T01:54:36-05:00",88.2,162.5,"RIWH","Detected"
138,"Spectrogram 1",1,"2009-04-01T01:54:40-05:00","2009-04-01T01:54:42-05:00",82.6,209.4,"RIWH","Detected"
139,"Spectrogram 1",1,"2009-04-01T01:56:02-05:00","2009-04-01T01:56:05-05:00",112.9,187.3,"RIWH","Detected"
140,"Spectrogram 1",1,"2009-04-01T01:56:40-05:00","2009-04-01T01:56:42-05:00",63.4,179.1,"RIWH","Detected"
141,"Spectrogram 1",1,"2009-04-01T01:57:20-05:00","2009-04-01T01:57:22-05:00",66.1,137.7,"RIWH","Detected"
142,"Spectrogram 1",1,"2009-04-01T01:57:28-05:00","2009-04-01T01:57:31-05:00",77.1,157,"RIWH","Detected"
143,"Spectrogram 1",1,"2009-04-01T01:57:37-05:00","2009-04-01T01:57:39-05:00",77.1,140.5,"RIWH","Detected"
144,"Spectrogram 1",1,"2009-04-01T01:58:09-05:00","2009-04-01T01:58:11-05:00",79.9,181.8,"RIWH","Detected"
145,"Spectrogram 1",1,"2009-04-01T01:58:11-05:00","2009-04-01T01:58:13-05:00",151.5,228.7,"RIWH","Possibly_Detected"
146,"Spectrogram 1",1,"2009-04-01T01:59:38-05:00","2009-04-01T01:59:40-05:00",77.1,148.8,"RIWH","Possibly_Detected"
147,"Spectrogram 1",1,"2009-04-01T02:00:50-05:00","2009-04-01T02:00:52-05:00",101.9,217.6,"RIWH","Detected"
149,"Spectrogram 1",1,"2009-04-01T02:01:36-05:00","2009-04-01T02:01:38-05:00",77.1,228.7,"RIWH","Possibly_Detected"
150,"Spectrogram 1",1,"2009-04-01T02:02:27-05:00","2009-04-01T02:02:29-05:00",74.4,206.6,"RIWH","Detected"
151,"Spectrogram 1",1,"2009-04-01T02:02:32-05:00","2009-04-01T02:02:34-05:00",68.9,165.3,"RIWH","Detected"
152,"Spectrogram 1",1,"2009-04-01T02:03:41-05:00","2009-04-01T02:03:43-05:00",60.6,179.1,"RIWH","Detected"
153,"Spectrogram 1",1,"2009-04-01T02:02:20-05:00","2009-04-01T02:02:22-05:00",66.1,146,"RIWH","Possibly_Detected"
154,"Spectrogram 1",1,"2009-04-01T02:02:54-05:00","2009-04-01T02:02:55-05:00",79.9,170.8,"RIWH","Possibly_Detected"
155,"Spectrogram 1",1,"2009-04-01T02:04:01-05:00","2009-04-01T02:04:03-05:00",35.8,181.8,"RIWH","Detected"
156,"Spectrogram 1",1,"2009-04-01T02:04:15-05:00","2009-04-01T02:04:17-05:00",85.4,198.3,"RIWH","Detected"
157,"Spectrogram 1",1,"2009-04-01T02:04:32-05:00","2009-04-01T02:04:34-05:00",74.4,162.5,"RIWH","Detected"
158,"Spectrogram 1",1,"2009-04-01T02:05:06-05:00","2009-04-01T02:05:08-05:00",107.4,184.6,"RIWH","Possibly_Detected"
159,"Spectrogram 1",1,"2009-04-01T02:05:38-05:00","2009-04-01T02:05:41-05:00",68.9,176.3,"RIWH","Possibly_Detected"
160,"Spectrogram 1",1,"2009-04-01T02:06:32-05:00","2009-04-01T02:06:34-05:00",115.7,198.3,"RIWH","Detected"
161,"Spectrogram 1",1,"2009-04-01T02:06:48-05:00","2009-04-01T02:06:50-05:00",60.6,151.5,"RIWH","Possibly_Detected"
162,"Spectrogram 1",1,"2009-04-01T02:07:11-05:00","2009-04-01T02:07:13-05:00",71.6,157,"RIWH","Possibly_Detected"
163,"Spectrogram 1",1,"2009-04-01T02:07:48-05:00","2009-04-01T02:07:51-05:00",52.3,124,"RIWH","Detected"
164,"Spectrogram 1",1,"2009-04-01T02:07:56-05:00","2009-04-01T02:07:58-05:00",96.4,154.3,"RIWH","Detected"
165,"Spectrogram 1",1,"2009-04-01T02:08:40-05:00","2009-04-01T02:08:42-05:00",71.6,176.3,"RIWH","Detected"
166,"Spectrogram 1",1,"2009-04-01T02:08:45-05:00","2009-04-01T02:08:47-05:00",68.9,159.8,"RIWH","Detected"
167,"Spectrogram 1",1,"2009-04-01T02:08:48-05:00","2009-04-01T02:08:50-05:00",57.9,195.6,"RIWH","Detected"
168,"Spectrogram 1",1,"2009-04-01T02:09:01-05:00","2009-04-01T02:09:02-05:00",132.2,192.8,"RIWH","Possibly_Detected"
169,"Spectrogram 1",1,"2009-04-01T02:09:17-05:00","2009-04-01T02:09:20-05:00",79.9,256.2,"RIWH","Possibly_Detected"
170,"Spectrogram 1",1,"2009-04-01T02:09:23-05:00","2009-04-01T02:09:26-05:00",60.6,256.2,"RIWH","Detected"
171,"Spectrogram 1",1,"2009-04-01T02:10:06-05:00","2009-04-01T02:10:08-05:00",79.9,176.3,"RIWH","Detected"
172,"Spectrogram 1",1,"2009-04-01T02:10:25-05:00","2009-04-01T02:10:27-05:00",74.4,154.3,"RIWH","Detected"
173,"Spectrogram 1",1,"2009-04-01T02:11:01-05:00","2009-04-01T02:11:03-05:00",85.4,206.6,"RIWH","Detected"
174,"Spectrogram 1",1,"2009-04-01T02:11:44-05:00","2009-04-01T02:11:46-05:00",60.6,195.6,"RIWH","Detected"
175,"Spectrogram 1",1,"2009-04-01T02:11:50-05:00","2009-04-01T02:11:51-05:00",79.9,217.6,"RIWH","Detected"
176,"Spectrogram 1",1,"2009-04-01T02:11:53-05:00","2009-04-01T02:11:56-05:00",107.4,212.1,"RIWH","Detected"
177,"Spectrogram 1",1,"2009-04-01T02:10:16-05:00","2009-04-01T02:10:19-05:00",77.1,146,"RIWH","Possibly_Detected"
178,"Spectrogram 1",1,"2009-04-01T02:12:05-05:00","2009-04-01T02:12:07-05:00",88.2,181.8,"RIWH","Possibly_Detected"
179,"Spectrogram 1",1,"2009-04-01T02:12:20-05:00","2009-04-01T02:12:22-05:00",82.6,195.6,"RIWH","Detected"
180,"Spectrogram 1",1,"2009-04-01T02:12:36-05:00","2009-04-01T02:12:38-05:00",137.7,206.6,"RIWH","Possibly_Detected"
181,"Spectrogram 1",1,"2009-04-01T02:12:43-05:00","2009-04-01T02:12:45-05:00",77.1,181.8,"RIWH","Detected"
182,"Spectrogram 1",1,"2009-04-01T02:12:52-05:00","2009-04-01T02:12:55-05:00",85.4,181.8,"RIWH","Detected"
183,"Spectrogram 1",1,"2009-04-01T02:13:00-05:00","2009-04-01T02:13:03-05:00",96.4,184.6,"RIWH","Detected"
184,"Spectrogram 1",1,"2009-04-01T02:13:31-05:00","2009-04-01T02:13:33-05:00",96.4,195.6,"RIWH","Possibly_Detected"
185,"Spectrogram 1",1,"2009-04-01T02:13:40-05:00","2009-04-01T02:13:43-05:00",82.6,206.6,"RIWH","Possibly_Detected"
186,"Spectrogram 1",1,"2009-04-01T02:14:09-05:00","2009-04-01T02:14:11-05:00",116.766,221.557,"RIWH","Possibly_Detected"
187,"Spectrogram 1",1,"2009-04-01T02:14:20-05:00","2009-04-01T02:14:21-05:00",110.778,242.515,"RIWH","Possibly_Detected"
188,"Spectrogram 1",1,"2009-04-01T02:14:24-05:00","2009-04-01T02:14:25-05:00",116.766,266.467,"RIWH","Possibly_Detected"
189,"Spectrogram 1",1,"2009-04-01T02:14:27-05:00","2009-04-01T02:14:28-05:00",92.814,182.635,"RIWH","Possibly_Detected"
190,"Spectrogram 1",1,"2009-04-01T02:14:30-05:00","2009-04-01T02:14:32-05:00",86.826,188.623,"RIWH","Possibly_Detected"
191,"Spectrogram 1",1,"2009-04-01T02:14:40-05:00","2009-04-01T02:14:42-05:00",101.796,203.593,"RIWH","Detected"
192,"Spectrogram 1",1,"2009-04-01T02:14:45-05:00","2009-04-01T02:14:47-05:00",101.796,191.617,"RIWH","Detected"
193,"Spectrogram 1",1,"2009-04-01T02:14:47-05:00","2009-04-01T02:14:49-05:00",101.796,203.593,"RIWH","Detected"
194,"Spectrogram 1",1,"2009-04-01T02:15:11-05:00","2009-04-01T02:15:12-05:00",59.88,134.731,"RIWH","Possibly_Detected"
195,"Spectrogram 1",1,"2009-04-01T02:15:13-05:00","2009-04-01T02:15:15-05:00",68.862,155.689,"RIWH","Detected"
196,"Spectrogram 1",1,"2009-04-01T02:15:20-05:00","2009-04-01T02:15:21-05:00",101.796,224.551,"RIWH","Detected"
197,"Spectrogram 1",1,"2009-04-01T02:15:32-05:00","2009-04-01T02:15:34-05:00",77.844,185.629,"RIWH","Detected"
198,"Spectrogram 1",1,"2009-04-01T02:15:34-05:00","2009-04-01T02:15:36-05:00",74.85,179.641,"RIWH","Possibly_Detected"
199,"Spectrogram 1",1,"2009-04-01T02:16:29-05:00","2009-04-01T02:16:31-05:00",71.856,149.701,"RIWH","Detected"
200,"Spectrogram 1",1,"2009-04-01T02:18:05-05:00","2009-04-01T02:18:07-05:00",59.88,251.497,"RIWH","Possibly_Detected"
201,"Spectrogram 1",1,"2009-04-01T02:18:33-05:00","2009-04-01T02:18:35-05:00",62.874,155.689,"RIWH","Possibly_Detected"
202,"Spectrogram 1",1,"2009-04-01T02:18:39-05:00","2009-04-01T02:18:40-05:00",104.79,215.569,"RIWH","Possibly_Detected"
203,"Spectrogram 1",1,"2009-04-01T02:19:31-05:00","2009-04-01T02:19:34-05:00",77.844,212.575,"RIWH","Possibly_Detected"
204,"Spectrogram 1",1,"2009-04-01T02:20:44-05:00","2009-04-01T02:20:45-05:00",68.862,155.689,"RIWH","Possibly_Detected"
205,"Spectrogram 1",1,"2009-04-01T02:23:14-05:00","2009-04-01T02:23:16-05:00",74.85,185.629,"RIWH","Possibly_Detected"
206,"Spectrogram 1",1,"2009-04-01T02:23:28-05:00","2009-04-01T02:23:29-05:00",104.79,158.683,"RIWH","Possibly_Detected"
207,"Spectrogram 1",1,"2009-04-01T02:24:52-05:00","2009-04-01T02:24:53-05:00",101.796,212.575,"RIWH","Possibly_Detected"
208,"Spectrogram 1",1,"2009-04-01T02:26:35-05:00","2009-04-01T02:26:37-05:00",95.808,200.599,"RIWH","Possibly_Detected"
209,"Spectrogram 1",1,"2009-04-01T02:27:11-05:00","2009-04-01T02:27:13-05:00",41.916,131.737,"RIWH","Possibly_Detected"
210,"Spectrogram 1",1,"2009-04-01T02:27:49-05:00","2009-04-01T02:27:51-05:00",65.868,233.533,"RIWH","Possibly_Detected"
211,"Spectrogram 1",1,"2009-04-01T02:27:50-05:00","2009-04-01T02:27:52-05:00",62.874,170.659,"RIWH","Possibly_Detected"
212,"Spectrogram 1",1,"2009-04-01T02:27:59-05:00","2009-04-01T02:28:00-05:00",56.886,188.623,"RIWH","Possibly_Detected"
213,"Spectrogram 1",1,"2009-04-01T02:28:03-05:00","2009-04-01T02:28:04-05:00",56.886,203.593,"RIWH","Possibly_Detected"
214,"Spectrogram 1",1,"2009-04-01T02:28:06-05:00","2009-04-01T02:28:07-05:00",35.928,182.635,"RIWH","Possibly_Detected"
215,"Spectrogram 1",1,"2009-04-01T02:30:18-05:00","2009-04-01T02:30:20-05:00",80.838,188.623,"RIWH","Detected"
216,"Spectrogram 1",1,"2009-04-01T02:31:02-05:00","2009-04-01T02:31:04-05:00",74.85,254.491,"RIWH","Possibly_Detected"
217,"Spectrogram 1",1,"2009-04-01T02:32:19-05:00","2009-04-01T02:32:20-05:00",56.886,188.623,"RIWH","Possibly_Detected"
218,"Spectrogram 1",1,"2009-04-01T02:32:36-05:00","2009-04-01T02:32:37-05:00",113.772,194.611,"RIWH","Detected"
219,"Spectrogram 1",1,"2009-04-01T02:32:38-05:00","2009-04-01T02:32:40-05:00",83.832,200.599,"RIWH","Detected"
220,"Spectrogram 1",1,"2009-04-01T02:33:10-05:00","2009-04-01T02:33:12-05:00",95.808,251.497,"RIWH","Detected"
221,"Spectrogram 1",1,"2009-04-01T02:33:25-05:00","2009-04-01T02:33:26-05:00",26.946,257.485,"RIWH","Detected"
222,"Spectrogram 1",1,"2009-04-01T02:33:41-05:00","2009-04-01T02:33:44-05:00",74.85,188.623,"RIWH","Detected"
223,"Spectrogram 1",1,"2009-04-01T02:34:08-05:00","2009-04-01T02:34:10-05:00",74.85,191.617,"RIWH","Detected"
224,"Spectrogram 1",1,"2009-04-01T02:33:59-05:00","2009-04-01T02:34:01-05:00",104.79,275.449,"RIWH","Detected"
225,"Spectrogram 1",1,"2009-04-01T02:35:23-05:00","2009-04-01T02:35:24-05:00",116.766,239.521,"RIWH","Possibly_Detected"
226,"Spectrogram 1",1,"2009-04-01T02:36:33-05:00","2009-04-01T02:36:35-05:00",107.784,206.587,"RIWH","Possibly_Detected"
227,"Spectrogram 1",1,"2009-04-01T02:37:52-05:00","2009-04-01T02:37:54-05:00",104.79,221.557,"RIWH","Detected"
228,"Spectrogram 1",1,"2009-04-01T02:37:55-05:00","2009-04-01T02:37:56-05:00",77.844,170.659,"RIWH","Possibly_Detected"
229,"Spectrogram 1",1,"2009-04-01T02:38:35-05:00","2009-04-01T02:38:37-05:00",68.862,215.569,"RIWH","Detected"
230,"Spectrogram 1",1,"2009-04-01T02:39:08-05:00","2009-04-01T02:39:10-05:00",95.808,182.635,"RIWH","Possibly_Detected"
231,"Spectrogram 1",1,"2009-04-01T02:39:19-05:00","2009-04-01T02:39:22-05:00",95.808,203.593,"RIWH","Detected"
232,"Spectrogram 1",1,"2009-04-01T02:40:03-05:00","2009-04-01T02:40:04-05:00",71.856,140.719,"RIWH","Possibly_Detected"
233,"Spectrogram 1",1,"2009-04-01T02:40:07-05:00","2009-04-01T02:40:08-05:00",59.88,149.701,"RIWH","Possibly_Detected"
234,"Spectrogram 1",1,"2009-04-01T02:40:31-05:00","2009-04-01T02:40:33-05:00",44.91,110.778,"RIWH","Possibly_Detected"
235,"Spectrogram 1",1,"2009-04-01T02:40:40-05:00","2009-04-01T02:40:43-05:00",101.796,215.569,"RIWH","Possibly_Detected"
236,"Spectrogram 1",1,"2009-04-01T02:41:09-05:00","2009-04-01T02:41:12-05:00",68.862,200.599,"RIWH","Possibly_Detected"
237,"Spectrogram 1",1,"2009-04-01T02:42:02-05:00","2009-04-01T02:42:03-05:00",98.802,200.599,"RIWH","Possibly_Detected"
238,"Spectrogram 1",1,"2009-04-01T02:42:12-05:00","2009-04-01T02:42:13-05:00",32.934,275.449,"RIWH","Possibly_Detected"
239,"Spectrogram 1",1,"2009-04-01T02:42:16-05:00","2009-04-01T02:42:18-05:00",80.838,239.521,"RIWH","Possibly_Detected"
240,"Spectrogram 1",1,"2009-04-01T02:42:22-05:00","2009-04-01T02:42:23-05:00",92.814,209.581,"RIWH","Possibly_Detected"
241,"Spectrogram 1",1,"2009-04-01T02:42:26-05:00","2009-04-01T02:42:27-05:00",65.868,200.599,"RIWH","Possibly_Detected"
242,"Spectrogram 1",1,"2009-04-01T02:42:46-05:00","2009-04-01T02:42:48-05:00",74.85,197.605,"RIWH","Detected"
243,"Spectrogram 1",1,"2009-04-01T02:42:59-05:00","2009-04-01T02:43:00-05:00",98.802,176.647,"RIWH","Possibly_Detected"
244,"Spectrogram 1",1,"2009-04-01T02:43:24-05:00","2009-04-01T02:43:26-05:00",92.814,179.641,"RIWH","Possibly_Detected"
245,"Spectrogram 1",1,"2009-04-01T02:43:58-05:00","2009-04-01T02:44:00-05:00",104.79,248.503,"RIWH","Detected"
246,"Spectrogram 1",1,"2009-04-01T02:44:06-05:00","2009-04-01T02:44:08-05:00",92.814,182.635,"RIWH","Possibly_Detected"
247,"Spectrogram 1",1,"2009-04-01T02:45:32-05:00","2009-04-01T02:45:34-05:00",101.796,194.611,"RIWH","Detected"
248,"Spectrogram 1",1,"2009-04-01T02:46:25-05:00","2009-04-01T02:46:27-05:00",65.868,158.683,"RIWH","Possibly_Detected"
249,"Spectrogram 1",1,"2009-04-01T02:46:37-05:00","2009-04-01T02:46:38-05:00",86.826,155.689,"RIWH","Detected"
250,"Spectrogram 1",1,"2009-04-01T02:46:39-05:00","2009-04-01T02:46:40-05:00",98.802,167.665,"RIWH","Detected"
251,"Spectrogram 1",1,"2009-04-01T02:46:42-05:00","2009-04-01T02:46:43-05:00",89.82,281.437,"RIWH","Detected"
252,"Spectrogram 1",1,"2009-04-01T02:46:50-05:00","2009-04-01T02:46:51-05:00",53.892,227.545,"RIWH","Possibly_Detected"
253,"Spectrogram 1",1,"2009-04-01T02:46:51-05:00","2009-04-01T02:46:53-05:00",80.838,176.647,"RIWH","Possibly_Detected"
254,"Spectrogram 1",1,"2009-04-01T02:47:45-05:00","2009-04-01T02:47:46-05:00",83.832,179.641,"RIWH","Possibly_Detected"
255,"Spectrogram 1",1,"2009-04-01T02:48:47-05:00","2009-04-01T02:48:49-05:00",83.832,215.569,"RIWH","Detected"
256,"Spectrogram 1",1,"2009-04-01T02:49:13-05:00","2009-04-01T02:49:15-05:00",83.832,260.479,"RIWH","Detected"
257,"Spectrogram 1",1,"2009-04-01T02:49:17-05:00","2009-04-01T02:49:18-05:00",92.814,257.485,"RIWH","Possibly_Detected"
258,"Spectrogram 1",1,"2009-04-01T02:49:32-05:00","2009-04-01T02:49:34-05:00",77.844,200.599,"RIWH","Detected"
259,"Spectrogram 1",1,"2009-04-01T02:50:04-05:00","2009-04-01T02:50:06-05:00",83.832,146.707,"RIWH","Detected"
260,"Spectrogram 1",1,"2009-04-01T02:50:16-05:00","2009-04-01T02:50:18-05:00",146.707,224.551,"RIWH","Possibly_Detected"
261,"Spectrogram 1",1,"2009-04-01T02:50:18-05:00","2009-04-01T02:50:19-05:00",89.82,188.623,"RIWH","Possibly_Detected"
262,"Spectrogram 1",1,"2009-04-01T02:50:59-05:00","2009-04-01T02:51:00-05:00",92.814,176.647,"RIWH","Detected"
263,"Spectrogram 1",1,"2009-04-01T02:51:22-05:00","2009-04-01T02:51:24-05:00",83.832,164.671,"RIWH","Detected"
264,"Spectrogram 1",1,"2009-04-01T02:51:51-05:00","2009-04-01T02:51:52-05:00",95.808,194.611,"RIWH","Detected"
265,"Spectrogram 1",1,"2009-04-01T02:52:08-05:00","2009-04-01T02:52:10-05:00",65.868,233.533,"RIWH","Detected"
266,"Spectrogram 1",1,"2009-04-01T02:52:28-05:00","2009-04-01T02:52:29-05:00",83.832,182.635,"RIWH","Detected"
267,"Spectrogram 1",1,"2009-04-01T02:53:02-05:00","2009-04-01T02:53:04-05:00",62.874,164.671,"RIWH","Detected"
268,"Spectrogram 1",1,"2009-04-01T02:53:27-05:00","2009-04-01T02:53:29-05:00",98.802,209.581,"RIWH","Detected"
269,"Spectrogram 1",1,"2009-04-01T02:53:35-05:00","2009-04-01T02:53:37-05:00",83.832,218.563,"RIWH","Detected"
270,"Spectrogram 1",1,"2009-04-01T02:53:44-05:00","2009-04-01T02:53:46-05:00",80.838,257.485,"RIWH","Detected"
271,"Spectrogram 1",1,"2009-04-01T02:54:20-05:00","2009-04-01T02:54:22-05:00",107.784,209.581,"RIWH","Possibly_Detected"
272,"Spectrogram 1",1,"2009-04-01T02:54:32-05:00","2009-04-01T02:54:34-05:00",77.844,215.569,"RIWH","Detected"
273,"Spectrogram 1",1,"2009-04-01T02:54:36-05:00","2009-04-01T02:54:37-05:00",89.82,179.641,"RIWH","Detected"
274,"Spectrogram 1",1,"2009-04-01T02:54:38-05:00","2009-04-01T02:54:39-05:00",86.826,221.557,"RIWH","Possibly_Detected"
275,"Spectrogram 1",1,"2009-04-01T02:54:40-05:00","2009-04-01T02:54:41-05:00",119.76,233.533,"RIWH","Possibly_Detected"
276,"Spectrogram 1",1,"2009-04-01T02:54:49-05:00","2009-04-01T02:54:52-05:00",113.772,203.593,"RIWH","Detected"
277,"Spectrogram 1",1,"2009-04-01T02:55:09-05:00","2009-04-01T02:55:10-05:00",83.832,170.659,"RIWH","Possibly_Detected"
278,"Spectrogram 1",1,"2009-04-01T02:55:14-05:00","2009-04-01T02:55:16-05:00",113.772,242.515,"RIWH","Possibly_Detected"
279,"Spectrogram 1",1,"2009-04-01T02:55:18-05:00","2009-04-01T02:55:20-05:00",59.88,137.725,"RIWH","Detected"
280,"Spectrogram 1",1,"2009-04-01T02:55:20-05:00","2009-04-01T02:55:21-05:00",89.82,173.653,"RIWH","Detected"
281,"Spectrogram 1",1,"2009-04-01T02:55:27-05:00","2009-04-01T02:55:28-05:00",104.79,188.623,"RIWH","Detected"
282,"Spectrogram 1",1,"2009-04-01T02:55:32-05:00","2009-04-01T02:55:33-05:00",98.802,176.647,"RIWH","Possibly_Detected"
283,"Spectrogram 1",1,"2009-04-01T02:55:37-05:00","2009-04-01T02:55:38-05:00",101.796,194.611,"RIWH","Possibly_Detected"
284,"Spectrogram 1",1,"2009-04-01T02:55:43-05:00","2009-04-01T02:55:44-05:00",95.808,242.515,"RIWH","Detected"
285,"Spectrogram 1",1,"2009-04-01T02:55:49-05:00","2009-04-01T02:55:50-05:00",80.838,173.653,"RIWH","Detected"
286,"Spectrogram 1",1,"2009-04-01T02:55:55-05:00","2009-04-01T02:55:57-05:00",47.904,185.629,"RIWH","Detected"
287,"Spectrogram 1",1,"2009-04-01T02:56:05-05:00","2009-04-01T02:56:06-05:00",56.886,164.671,"RIWH","Detected"
288,"Spectrogram 1",1,"2009-04-01T02:56:15-05:00","2009-04-01T02:56:17-05:00",71.856,158.683,"RIWH","Possibly_Detected"
289,"Spectrogram 1",1,"2009-04-01T02:56:27-05:00","2009-04-01T02:56:29-05:00",110.778,248.503,"RIWH","Detected"
290,"Spectrogram 1",1,"2009-04-01T02:56:41-05:00","2009-04-01T02:56:43-05:00",95.808,197.605,"RIWH","Detected"
291,"Spectrogram 1",1,"2009-04-01T02:56:46-05:00","2009-04-01T02:56:48-05:00",71.856,209.581,"RIWH","Detected"
292,"Spectrogram 1",1,"2009-04-01T02:56:53-05:00","2009-04-01T02:56:56-05:00",80.838,227.545,"RIWH","Detected"
293,"Spectrogram 1",1,"2009-04-01T02:57:12-05:00","2009-04-01T02:57:14-05:00",53.892,173.653,"RIWH","Detected"
294,"Spectrogram 1",1,"2009-04-01T02:56:50-05:00","2009-04-01T02:56:52-05:00",77.844,155.689,"RIWH","Possibly_Detected"
295,"Spectrogram 1",1,"2009-04-01T02:57:45-05:00","2009-04-01T02:57:47-05:00",86.826,209.581,"RIWH","Detected"
296,"Spectrogram 1",1,"2009-04-01T02:59:17-05:00","2009-04-01T02:59:19-05:00",89.82,233.533,"RIWH","Detected"
297,"Spectrogram 1",1,"2009-04-01T02:59:54-05:00","2009-04-01T02:59:55-05:00",53.892,161.677,"RIWH","Detected"
298,"Spectrogram 1",1,"2009-04-01T03:00:14-05:00","2009-04-01T03:00:15-05:00",38.922,173.653,"RIWH","Possibly_Detected"
299,"Spectrogram 1",1,"2009-04-01T03:00:16-05:00","2009-04-01T03:00:17-05:00",35.928,176.647,"RIWH","Possibly_Detected"
300,"Spectrogram 1",1,"2009-04-01T03:00:18-05:00","2009-04-01T03:00:20-05:00",113.772,284.431,"RIWH","Possibly_Detected"
301,"Spectrogram 1",1,"2009-04-01T03:00:21-05:00","2009-04-01T03:00:22-05:00",80.838,176.647,"RIWH","Possibly_Detected"
302,"Spectrogram 1",1,"2009-04-01T03:00:26-05:00","2009-04-01T03:00:28-05:00",74.85,245.509,"RIWH","Possibly_Detected"
303,"Spectrogram 1",1,"2009-04-01T03:00:48-05:00","2009-04-01T03:00:49-05:00",89.82,248.503,"RIWH","Possibly_Detected"
304,"Spectrogram 1",1,"2009-04-01T03:01:03-05:00","2009-04-01T03:01:04-05:00",113.772,218.563,"RIWH","Possibly_Detected"
305,"Spectrogram 1",1,"2009-04-01T03:01:15-05:00","2009-04-01T03:01:16-05:00",86.826,194.611,"RIWH","Possibly_Detected"
306,"Spectrogram 1",1,"2009-04-01T03:01:30-05:00","2009-04-01T03:01:32-05:00",68.862,194.611,"RIWH","Possibly_Detected"
307,"Spectrogram 1",1,"2009-04-01T03:01:48-05:00","2009-04-01T03:01:50-05:00",104.79,221.557,"RIWH","Possibly_Detected"
308,"Spectrogram 1",1,"2009-04-01T03:02:02-05:00","2009-04-01T03:02:04-05:00",77.844,197.605,"RIWH","Detected"
309,"Spectrogram 1",1,"2009-04-01T03:03:35-05:00","2009-04-01T03:03:37-05:00",95.808,254.491,"RIWH","Possibly_Detected"
310,"Spectrogram 1",1,"2009-04-01T03:03:47-05:00","2009-04-01T03:03:49-05:00",92.814,185.629,"RIWH","Possibly_Detected"
311,"Spectrogram 1",1,"2009-04-01T03:04:00-05:00","2009-04-01T03:04:02-05:00",62.874,179.641,"RIWH","Possibly_Detected"
312,"Spectrogram 1",1,"2009-04-01T03:04:17-05:00","2009-04-01T03:04:19-05:00",41.916,191.617,"RIWH","Possibly_Detected"
313,"Spectrogram 1",1,"2009-04-01T03:04:32-05:00","2009-04-01T03:04:34-05:00",50.898,140.719,"RIWH","Possibly_Detected"
314,"Spectrogram 1",1,"2009-04-01T03:04:39-05:00","2009-04-01T03:04:41-05:00",26.946,113.772,"RIWH","Possibly_Detected"
315,"Spectrogram 1",1,"2009-04-01T03:04:43-05:00","2009-04-01T03:04:45-05:00",17.964,179.641,"RIWH","Possibly_Detected"
