Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
1436	Spectrogram 1	1	5834.667154204	5835.318712429	8516.129	22406.072	0.6516	13889.943	-60.48	palmyra092007FS192-071001-220000.wav	5834.6672	184.7351	Whistle
1437	Spectrogram 1	1	5836.822927098	5838.286922123	6876.660	24000.000	1.4640	17123.340	-59.16	palmyra092007FS192-071001-220000.wav	5836.8229	186.8909	Whistle
1438	Spectrogram 1	1	5838.656942843	5839.155666423	9153.700	20311.195	0.4987	11157.495	-61.98	palmyra092007FS192-071001-220000.wav	5838.6569	188.7249	Whistle
1439	Spectrogram 1	1	5840.229531176	5841.685482273	7514.231	24000.000	1.4560	16485.769	-60.12	palmyra092007FS192-071001-220000.wav	5840.2295	190.2975	Whistle
1440	Spectrogram 1	1	5842.980554795	5843.821145345	7650.854	23863.378	0.8406	16212.524	-58.81	palmyra092007FS192-071001-220000.wav	5842.9806	193.0486	Whistle
1441	Spectrogram 1	1	5843.998114513	5844.163015051	12296.015	16485.769	0.1649	4189.753	-58.02	palmyra092007FS192-071001-220000.wav	5843.9981	194.0661	Whistle
1442	Spectrogram 1	1	5845.486241324	5848.365970538	7377.609	23908.918	2.8797	16531.309	-59.10	palmyra092007FS192-071001-220000.wav	5845.4862	195.5542	Whistle
1443	Spectrogram 1	1	5849.154275552	5849.721372526	5647.059	22497.154	0.5671	16850.095	-55.63	palmyra092007FS192-071001-220000.wav	5849.1543	199.2223	Whistle
1444	Spectrogram 1	1	5852.210971198	5852.593057811	8743.833	13525.617	0.3821	4781.784	-61.55	palmyra092007FS192-071001-220000.wav	5852.2110	202.2790	Whistle
1445	Spectrogram 1	1	5852.955034603	5853.614636757	6466.793	19673.624	0.6596	13206.831	-61.73	palmyra092007FS192-071001-220000.wav	5852.9550	203.0230	Whistle
1446	Spectrogram 1	1	5855.175158927	5857.190163068	5829.222	23908.918	2.0150	18079.696	-60.70	palmyra092007FS192-071001-220000.wav	5855.1752	205.2432	Whistle
1447	Spectrogram 1	1	5857.773350636	5859.406268164	6648.956	23908.918	1.6329	17259.962	-59.14	palmyra092007FS192-071001-220000.wav	5857.7734	207.8414	Whistle
1448	Spectrogram 1	1	5859.619432275	5860.130221748	9609.108	20493.359	0.5108	10884.250	-60.90	palmyra092007FS192-071001-220000.wav	5859.6194	209.6874	Whistle
1449	Spectrogram 1	1	5862.462963810	5863.943046692	6512.334	23954.459	1.4801	17442.125	-57.37	palmyra092007FS192-071001-220000.wav	5862.4630	212.5310	Whistle
1450	Spectrogram 1	1	5868.097738607	5868.910175407	9017.078	14072.106	0.8124	5055.028	-60.04	palmyra092007FS192-071001-220000.wav	5868.0977	218.1657	Whistle
1451	Spectrogram 1	1	5868.841802013	5870.539070970	7878.558	23954.459	1.6973	16075.901	-58.87	palmyra092007FS192-071001-220000.wav	5868.8418	218.9098	Whistle
1452	Spectrogram 1	1	5870.607447101	5871.351510506	9381.404	14117.647	0.7441	4736.243	-58.85	palmyra092007FS192-071001-220000.wav	5870.6074	220.6754	Whistle
1453	Spectrogram 1	1	5872.123727662	5873.841106442	7514.231	24000.000	1.7174	16485.769	-55.96	palmyra092007FS192-071001-220000.wav	5872.1237	222.1917	Whistle
1454	Spectrogram 1	1	5934.222895606	5935.361111518	9518.027	23908.918	1.1382	14390.892	-57.39	palmyra092007FS192-071001-221128.wav	5934.2229	5.5839	Whistle
1455	Spectrogram 1	1	6232.994701020	6233.525600315	10929.791	20311.195	0.5309	9381.404	-59.47	palmyra092007FS192-071001-231546.wav	6232.9947	0.0037	Whistle
1456	Spectrogram 1	1	6234.144982826	6234.667838192	10110.057	12159.393	0.5229	2049.336	-61.37	palmyra092007FS192-071001-231546.wav	6234.1450	1.1540	Whistle
1457	Spectrogram 1	1	6235.886496128	6237.294183652	8971.537	19764.706	1.4077	10793.169	-60.48	palmyra092007FS192-071001-231546.wav	6235.8865	2.8955	Whistle
1458	Spectrogram 1	1	6261.747740609	6262.133849187	10110.057	12250.474	0.3861	2140.417	-61.19	palmyra092007FS192-071001-231546.wav	6261.7477	28.7568	Whistle
1459	Spectrogram 1	1	6263.457078196	6263.991999455	8425.047	13707.780	0.5349	5282.732	-61.02	palmyra092007FS192-071001-231546.wav	6263.4571	30.4661	Whistle
1460	Spectrogram 1	1	6265.009556437	6266.284519137	6603.416	18170.778	1.2750	11567.362	-61.31	palmyra092007FS192-071001-231546.wav	6265.0096	32.0186	Whistle
1461	Spectrogram 1	1	6267.217617604	6268.910864597	8880.455	16030.361	1.6932	7149.905	-60.11	palmyra092007FS192-071001-231546.wav	6267.2176	34.2266	Whistle
1462	Spectrogram 1	1	6269.530247108	6271.098813206	6421.252	16759.013	1.5686	10337.761	-60.17	palmyra092007FS192-071001-231546.wav	6269.5302	36.5393	Whistle
1463	Spectrogram 1	1	6271.682000774	6272.960985439	7104.364	17214.421	1.2790	10110.057	-58.56	palmyra092007FS192-071001-231546.wav	6271.6820	38.6910	Whistle
1464	Spectrogram 1	1	6273.475796876	6274.935769937	6876.660	16759.013	1.4600	9882.353	-60.14	palmyra092007FS192-071001-231546.wav	6273.4758	40.4848	Whistle
1465	Spectrogram 1	1	6275.527001433	6276.902513243	7058.824	17533.207	1.3755	10474.383	-59.81	palmyra092007FS192-071001-231546.wav	6275.5270	42.5360	Whistle
1466	Spectrogram 1	1	6278.145300228	6279.484614358	9836.812	17851.992	1.3393	8015.180	-60.26	palmyra092007FS192-071001-231546.wav	6278.1453	45.1543	Whistle
1467	Spectrogram 1	1	6280.063779962	6280.409668896	7833.017	15074.004	0.3459	7240.987	-61.45	palmyra092007FS192-071001-231546.wav	6280.0638	47.0728	Whistle
1468	Spectrogram 1	1	6291.952712066	6292.974291012	8060.721	20037.951	1.0216	11977.230	-58.94	palmyra092007FS192-071001-231546.wav	6291.9527	58.9617	Whistle
1469	Spectrogram 1	1	6293.722379119	6294.164795198	18944.972	23772.296	0.4424	4827.324	-60.79	palmyra092007FS192-071001-231546.wav	6293.7224	60.7314	Whistle
1470	Spectrogram 1	1	6704.393345215	6705.881472026	7514.231	22998.102	1.4881	15483.871	-56.54	palmyra092007FS192-071001-234000.wav	6704.3933	23.2954	Whistle
1471	Spectrogram 1	1	6709.360473929	6710.611304843	5464.896	23863.378	1.2508	18398.482	-56.88	palmyra092007FS192-071001-234000.wav	6709.3605	28.2625	Whistle
1472	Spectrogram 1	1	6711.729413670	6712.746970652	4827.324	18398.482	1.0176	13571.157	-55.67	palmyra092007FS192-071001-234000.wav	6711.7294	30.6314	Whistle
1473	Spectrogram 1	1	6713.507121915	6714.476415324	5419.355	23225.806	0.9693	17806.452	-56.97	palmyra092007FS192-071001-234000.wav	6713.5071	32.4091	Whistle
1474	Spectrogram 1	1	6716.242060413	6716.869486852	11931.689	14800.759	0.6274	2869.070	-56.26	palmyra092007FS192-071001-234000.wav	6716.2421	35.1441	Whistle
1475	Spectrogram 1	1	6717.018299533	6718.039878479	6785.579	22588.235	1.0216	15802.657	-57.14	palmyra092007FS192-071001-234000.wav	6717.0183	35.9203	Whistle
1476	Spectrogram 1	1	6723.063314694	6724.000432389	8015.180	24000.000	0.9371	15984.820	-52.48	palmyra092007FS192-071001-234000.wav	6723.0633	41.9653	Whistle
1477	Spectrogram 1	1	6729.558792600	6729.888593677	9335.863	13343.454	0.3298	4007.590	-55.40	palmyra092007FS192-071001-234000.wav	6729.5588	48.4608	Whistle
1478	Spectrogram 1	1	6741.540229884	6742.847368300	5373.814	23863.378	1.3071	18489.564	-57.14	palmyra092007FS192-071001-234000.wav	6741.5402	60.4422	Whistle
1479	Spectrogram 1	1	6755.625247248	6757.093264238	7559.772	17077.799	1.4680	9518.027	-55.57	palmyra092007FS192-071001-234000.wav	6755.6252	74.5272	Whistle
1480	Spectrogram 1	1	6763.222743387	6764.135729295	7878.558	10110.057	0.9130	2231.499	-55.15	palmyra092007FS192-071001-234000.wav	6763.2227	82.1248	Whistle
1481	Spectrogram 1	1	6778.610787216	6779.897815810	10201.139	15984.820	1.2870	5783.681	-58.13	palmyra092007FS192-071001-234000.wav	6778.6108	97.5128	Whistle
1482	Spectrogram 1	1	6783.252136818	6784.165122726	7833.017	20721.063	0.9130	12888.046	-55.20	palmyra092007FS192-071001-234000.wav	6783.2521	102.1541	Whistle
1483	Spectrogram 1	1	6787.933706063	6789.011592510	6785.579	17032.258	1.0779	10246.679	-56.67	palmyra092007FS192-071001-234000.wav	6787.9337	106.8357	Whistle
1484	Spectrogram 1	1	6793.616744432	6794.199929264	10702.087	15347.249	0.5832	4645.161	-57.11	palmyra092007FS192-071001-234000.wav	6793.6167	112.5187	Whistle
1485	Spectrogram 1	1	6799.714047867	6800.421913593	6193.548	15392.789	0.7079	9199.241	-57.76	palmyra092007FS192-071001-234000.wav	6799.7140	118.6160	Whistle
1486	Spectrogram 1	1	6931.992515615	6934.417760120	9426.945	23863.378	2.4252	14436.433	-59.72	palmyra092007FS192-071001-234918.wav	6931.9925	0.0255	Whistle
1487	Spectrogram 1	1	6934.795824770	6935.930018718	8106.262	23772.296	1.1342	15666.034	-57.86	palmyra092007FS192-071001-234918.wav	6934.7958	2.8288	Whistle
1488	Spectrogram 1	1	6938.483968819	6939.742843662	8789.374	23772.296	1.2589	14982.922	-60.27	palmyra092007FS192-071001-234918.wav	6938.4840	6.5170	Whistle
1489	Spectrogram 1	1	6942.035366081	6942.912154310	8242.884	20857.685	0.8768	12614.801	-61.89	palmyra092007FS192-071001-234918.wav	6942.0354	10.0684	Whistle
1490	Spectrogram 1	1	6944.416368978	6945.522409176	6148.008	23908.918	1.1060	17760.911	-59.58	palmyra092007FS192-071001-234918.wav	6944.4164	12.4494	Whistle
1491	Spectrogram 1	1	6945.558606855	6946.427351156	8971.537	18808.349	0.8687	9836.812	-60.50	palmyra092007FS192-071001-234918.wav	6945.5586	13.5916	Whistle
1492	Spectrogram 1	1	6946.676714020	6947.139239921	8197.343	17442.125	0.4625	9244.782	-62.11	palmyra092007FS192-071001-234918.wav	6946.6767	14.7097	Bout
1493	Spectrogram 1	1	6947.328272245	6949.576550319	6785.579	20311.195	2.2483	13525.617	-62.00	palmyra092007FS192-071001-234918.wav	6947.3283	15.3613	Bout
1494	Spectrogram 1	1	6950.244196402	6952.331595902	8379.507	19036.053	2.0874	10656.546	-64.98	palmyra092007FS192-071001-234918.wav	6950.2442	18.2772	Whistle
1495	Spectrogram 1	1	6953.095766465	6953.775478441	13753.321	17214.421	0.6797	3461.101	-63.67	palmyra092007FS192-071001-234918.wav	6953.0958	21.1288	Whistle
1496	Spectrogram 1	1	6955.701999366	6956.514436166	12933.586	18990.512	0.8124	6056.926	-66.88	palmyra092007FS192-071001-234918.wav	6955.7020	23.7350	Whistle
1497	Spectrogram 1	1	6956.707490455	6957.684827793	7787.476	16986.717	0.9773	9199.241	-62.11	palmyra092007FS192-071001-234918.wav	6956.7075	24.7405	Whistle
1498	Spectrogram 1	1	6960.850114261	6961.252310696	8151.803	17442.125	0.4022	9290.323	-62.24	palmyra092007FS192-071001-234918.wav	6960.8501	28.8831	Whistle
1499	Spectrogram 1	1	6963.898765978	6964.658917241	6785.579	18444.023	0.7602	11658.444	-64.76	palmyra092007FS192-071001-234918.wav	6963.8988	31.9318	Whistle
1500	Spectrogram 1	1	6978.643295511	6978.796130156	10838.710	15711.575	0.1528	4872.865	-65.23	palmyra092007FS192-071001-235000.wav	6978.6433	5.2253	Whistle
1501	Spectrogram 1	1	6981.269640971	6982.134363307	6785.579	19081.594	0.8647	12296.015	-65.96	palmyra092007FS192-071001-235000.wav	6981.2696	7.8516	Whistle
1502	Spectrogram 1	1	6983.260513326	6983.763258870	13707.780	18853.890	0.5027	5146.110	-67.61	palmyra092007FS192-071001-235000.wav	6983.2605	9.8425	Whistle
1503	Spectrogram 1	1	6984.105125840	6984.684288707	8561.670	18762.808	0.5792	10201.139	-65.45	palmyra092007FS192-071001-235000.wav	6984.1051	10.6871	Whistle
1504	Spectrogram 1	1	6988.348300971	6988.939529731	9335.863	18125.237	0.5912	8789.374	-62.10	palmyra092007FS192-071001-235000.wav	6988.3483	14.9303	Whistle
1505	Spectrogram 1	1	6990.411571421	6991.923830018	6967.742	21996.205	1.5123	15028.463	-63.95	palmyra092007FS192-071001-235000.wav	6990.4116	16.9936	Whistle
1506	Spectrogram 1	1	6993.399890936	6994.288745059	6193.548	18352.941	0.8889	12159.393	-61.26	palmyra092007FS192-071001-235000.wav	6993.3999	19.9819	Whistle
1507	Spectrogram 1	1	6994.646701265	6995.632082532	8607.211	19855.787	0.9854	11248.577	-58.73	palmyra092007FS192-071001-235000.wav	6994.6467	21.2287	Whistle
1508	Spectrogram 1	1	7000.313651777	7001.186418042	6648.956	14163.188	0.8728	7514.231	-59.81	palmyra092007FS192-071001-235000.wav	7000.3137	26.8956	Whistle
1509	Spectrogram 1	1	7001.371428402	7001.902327697	7423.150	18899.431	0.5309	11476.281	-60.94	palmyra092007FS192-071001-235000.wav	7001.3714	27.9534	Whistle
1510	Spectrogram 1	1	7002.976192180	7003.125004861	5237.192	7286.528	0.1488	2049.336	-59.40	palmyra092007FS192-071001-235000.wav	7002.9762	29.5582	Whistle
1511	Spectrogram 1	1	7006.752819445	7007.187191595	7650.854	8971.537	0.4344	1320.683	-59.32	palmyra092007FS192-071001-235000.wav	7006.7528	33.3348	Whistle
1512	Spectrogram 1	1	7007.122840166	7008.707494121	7240.987	20994.307	1.5847	13753.321	-57.09	palmyra092007FS192-071001-235000.wav	7007.1228	33.7048	Whistle
1513	Spectrogram 1	1	7018.014325797	7019.357661891	5965.844	24000.000	1.3433	18034.156	-45.69	palmyra092007FS192-071001-235000.wav	7018.0143	44.5963	Whistle
1514	Spectrogram 1	1	7020.962425669	7021.139392100	6011.385	13115.750	0.1770	7104.364	-57.22	palmyra092007FS192-071001-235000.wav	7020.9624	47.5444	Whistle
1515	Spectrogram 1	1	7026.818411242	7027.835968223	7514.231	16349.146	1.0176	8834.915	-58.86	palmyra092007FS192-071001-235000.wav	7026.8184	53.4004	Whistle
1516	Spectrogram 1	1	7028.732866274	7029.484973609	11567.362	23772.296	0.7521	12204.934	-60.97	palmyra092007FS192-071001-235000.wav	7028.7329	55.3149	Whistle
1517	Spectrogram 1	1	7028.925920563	7029.167238425	2049.336	11203.036	0.2413	9153.700	-59.94	palmyra092007FS192-071001-235000.wav	7028.9259	55.5079	Whistle
1518	Spectrogram 1	1	7034.721573935	7034.958869831	2049.336	6648.956	0.2373	4599.620	-64.35	palmyra092007FS192-071001-235000.wav	7034.7216	61.3036	Whistle
1519	Spectrogram 1	1	7063.016112324	7063.136771254	3916.509	11795.066	0.1207	7878.558	-56.79	palmyra092007FS192-071001-235000.wav	7063.0161	89.5981	Whistle
1520	Spectrogram 1	1	7099.901569310	7100.183106815	8743.833	14117.647	0.2815	5373.814	-57.87	palmyra092007FS192-071001-235000.wav	7099.9016	126.4836	Whistle
1521	Spectrogram 1	1	7103.107077637	7104.309644979	9335.863	18398.482	1.2026	9062.619	-60.32	palmyra092007FS192-071001-235000.wav	7103.1071	129.6891	Whistle
1522	Spectrogram 1	1	7105.592651608	7105.930496614	9882.353	18489.564	0.3378	8607.211	-64.10	palmyra092007FS192-071001-235000.wav	7105.5927	132.1746	Whistle
1523	Spectrogram 1	1	7106.501615552	7107.209481278	8834.915	20402.277	0.7079	11567.362	-62.04	palmyra092007FS192-071001-235000.wav	7106.5016	133.0836	Bout
1524	Spectrogram 1	1	7107.338186874	7107.716251524	12569.260	18261.860	0.3781	5692.600	-60.34	palmyra092007FS192-071001-235000.wav	7107.3382	133.9202	Whistle
1525	Spectrogram 1	1	7108.645325290	7110.366726033	9199.241	22132.827	1.7214	12933.586	-59.36	palmyra092007FS192-071001-235000.wav	7108.6453	135.2273	Whistle
1526	Spectrogram 1	1	7110.945888900	7112.731641074	3461.101	19719.165	1.7858	16258.065	-63.94	palmyra092007FS192-071001-235000.wav	7110.9459	137.5279	Whistle
1527	Spectrogram 1	1	7114.839152688	7115.941170921	9062.619	17988.615	1.1020	8925.996	-65.59	palmyra092007FS192-071001-235000.wav	7114.8392	141.4211	Whistle
1528	Spectrogram 1	1	7116.789805399	7118.072814765	6284.630	19081.594	1.2830	12796.964	-64.46	palmyra092007FS192-071001-235000.wav	7116.7898	143.3718	Whistle
1529	Spectrogram 1	1	7118.877207636	7119.271360143	14755.218	17760.911	0.3942	3005.693	-65.08	palmyra092007FS192-071001-235000.wav	7118.8772	145.4592	Whistle
1530	Spectrogram 1	1	7119.669534614	7120.067709085	11203.036	18580.645	0.3982	7377.609	-64.82	palmyra092007FS192-071001-235000.wav	7119.6695	146.2515	Whistle
1531	Spectrogram 1	1	7127.319316289	7127.950764692	12842.505	19764.706	0.6314	6922.201	-58.79	palmyra092007FS192-071001-235000.wav	7127.3193	153.9013	Whistle
1532	Spectrogram 1	1	7129.760648652	7130.042186157	11658.444	16850.095	0.2815	5191.651	-56.80	palmyra092007FS192-071001-235000.wav	7129.7606	156.3426	Whistle
1533	Spectrogram 1	1	7131.554447491	7132.206005716	12478.178	18808.349	0.6516	6330.171	-58.42	palmyra092007FS192-071001-235000.wav	7131.5544	158.1364	Whistle
1534	Spectrogram 1	1	7132.539828757	7132.966156979	10884.250	17715.370	0.4263	6831.120	-56.41	palmyra092007FS192-071001-235000.wav	7132.5398	159.1218	Whistle
1535	Spectrogram 1	1	7133.750440028	7135.310962198	9381.404	19036.053	1.5605	9654.649	-53.78	palmyra092007FS192-071001-235000.wav	7133.7504	160.3324	Whistle
1536	Spectrogram 1	1	7139.067482378	7140.032753823	6831.120	17259.962	0.9653	10428.843	-54.76	palmyra092007FS192-071001-235000.wav	7139.0675	165.6495	Whistle
1537	Spectrogram 1	1	7170.921459220	7171.126579402	3233.397	5692.600	0.2051	2459.203	-51.91	palmyra092007FS192-071001-235000.wav	7170.9215	197.5035	Whistle
1538	Spectrogram 1	1	7183.425722213	7184.773080272	9153.700	23954.459	1.3474	14800.759	-58.23	palmyra092007FS192-071001-235000.wav	7183.4257	210.0077	Whistle
1539	Spectrogram 1	1	7184.841453666	7187.487906211	6193.548	24000.000	2.6465	17806.452	-58.45	palmyra092007FS192-071001-235000.wav	7184.8415	211.4235	Whistle
1540	Spectrogram 1	1	7188.240016282	7189.828692202	5601.518	23772.296	1.5887	18170.778	-56.95	palmyra092007FS192-071001-235000.wav	7188.2400	214.8220	Whistle
1541	Spectrogram 1	1	7190.275130245	7191.964355274	5920.304	24000.000	1.6892	18079.696	-53.67	palmyra092007FS192-071001-235000.wav	7190.2751	216.8571	Whistle
1542	Spectrogram 1	1	7192.463081590	7192.945717313	5692.600	15210.626	0.4826	9518.027	-54.26	palmyra092007FS192-071001-235000.wav	7192.4631	219.0451	Whistle
1543	Spectrogram 1	1	7193.705868576	7194.100021083	6694.497	13297.913	0.3942	6603.416	-51.32	palmyra092007FS192-071001-235000.wav	7193.7059	220.2879	Whistle
1544	Spectrogram 1	1	7194.679183950	7196.364387014	6011.385	23772.296	1.6852	17760.911	-52.30	palmyra092007FS192-071001-235000.wav	7194.6792	221.2612	Whistle
1545	Spectrogram 1	1	7203.254017426	7205.039769600	5510.436	23726.755	1.7858	18216.319	-54.72	palmyra092007FS192-071001-235000.wav	7203.2540	229.8360	Whistle
1546	Spectrogram 1	1	7213.401409307	7215.090634336	9290.323	21722.960	1.6892	12432.638	-54.49	palmyra092007FS192-071001-235000.wav	7213.4014	239.9834	Whistle
1547	Spectrogram 1	1	7234.890775799	7235.888222959	6785.579	19582.543	0.9974	12796.964	-45.17	palmyra092007FS192-071001-235000.wav	7234.8908	261.4728	Whistle
1548	Spectrogram 1	1	7242.363591043	7244.004552499	9017.078	24000.000	1.6410	14982.922	-51.79	palmyra092007FS192-071001-235000.wav	7242.3636	268.9456	Whistle
1549	Spectrogram 1	1	7259.738488000	7260.997362843	7468.691	16121.442	1.2589	8652.751	-54.57	palmyra092007FS192-071001-235000.wav	7259.7385	286.3205	Whistle
1550	Spectrogram 1	1	7262.131556791	7263.116938057	6785.579	22223.909	0.9854	15438.330	-53.96	palmyra092007FS192-071001-235000.wav	7262.1316	288.7136	Whistle
1551	Spectrogram 1	1	7263.732294224	7265.320970144	9518.027	23908.918	1.5887	14390.892	-55.99	palmyra092007FS192-071001-235000.wav	7263.7323	290.3143	Whistle
1552	Spectrogram 1	1	7268.856279548	7269.680782240	6740.038	17988.615	0.8245	11248.577	-51.97	palmyra092007FS192-071001-235000.wav	7268.8563	295.4383	Whistle
1553	Spectrogram 1	1	7272.829983066	7273.099454678	8470.588	10519.924	0.2695	2049.336	-56.42	palmyra092007FS192-071001-235000.wav	7272.8300	299.4120	Whistle
1554	Spectrogram 1	1	7274.153209339	7274.744438099	13798.861	21722.960	0.5912	7924.099	-57.06	palmyra092007FS192-071001-235000.wav	7274.1532	300.7352	Whistle
1555	Spectrogram 1	1	7274.655954883	7275.323600966	5692.600	11385.199	0.6676	5692.600	-53.46	palmyra092007FS192-071001-235000.wav	7274.6560	301.2380	Whistle
1556	Spectrogram 1	1	7275.339688824	7276.075708300	8880.455	23863.378	0.7360	14982.922	-57.04	palmyra092007FS192-071001-235000.wav	7275.3397	301.9217	Whistle
1557	Spectrogram 1	1	7275.987225085	7277.435132252	8425.047	15666.034	1.4479	7240.987	-57.33	palmyra092007FS192-071001-235000.wav	7275.9872	302.5692	Whistle
1558	Spectrogram 1	1	7278.187240800	7278.545195627	9654.649	13798.861	0.3580	4144.213	-57.79	palmyra092007FS192-071001-235000.wav	7278.1872	304.7692	Whistle
1559	Spectrogram 1	1	7279.389808142	7280.584331555	6603.416	23908.918	1.1945	17305.503	-60.42	palmyra092007FS192-071001-235000.wav	7279.3898	305.9718	Whistle
1560	Spectrogram 1	1	7281.344482818	7282.374105692	6466.793	21586.338	1.0296	15119.545	-62.31	palmyra092007FS192-071001-235000.wav	7281.3445	307.9265	Whistle
1561	Spectrogram 1	1	7283.057839073	7283.733529085	9927.894	19719.165	0.6757	9791.271	-62.03	palmyra092007FS192-071001-235000.wav	7283.0578	309.6398	Whistle
1562	Spectrogram 1	1	7284.139747484	7285.129150716	6512.334	22178.368	0.9894	15666.034	-62.65	palmyra092007FS192-071001-235000.wav	7284.1397	310.7217	Whistle
